,Strategy1,Strategy2,Strategy3,Strategy4,Strategy5
0,0.6589801010362439,136.68975057669405,68.62445826630434,49.241603025211745,33.02988970735068
1,0.006078938008601404,0.12710895056888394,0.07409229934131037,0.06427539972655869,0.04061448045661769
